Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
693	5029.0664	0.0	5029.0664	5029.0664	4567.3467	1333.4424	5032.5537	567.22894	1000.0	909.9	692999	275.16995	129.2899	403.32593	-36.289692	275.17227	129.29224	402.3633	-34.222645	-278.5857	96.13208	35.443660736083984
694	5020.1987	0.0	5020.1987	5020.1987	5115.1836	22.418152	5144.4097	5082.012	1000.0	1000.0	693999	275.14285	129.6288	404.67508	-31.743435	275.1425	129.63493	402.21976	-33.715965	-278.87042	96.55628	36.743319034576416
695	5103.8037	0.0	5103.8037	5103.8037	5128.272	17.465826	5161.792	5097.58	1000.0	1000.0	694999	275.26932	129.70294	405.4218	-38.111465	275.2679	129.70479	402.52197	-21.312534	-278.75262	96.87025	36.50575304031372
696	5155.0083	0.0	5155.0083	5155.0083	4690.3	885.84094	5052.333	2033.7101	1000.0	940.1	695999	275.60138	129.87038	406.1061	-49.688534	275.60242	129.87375	403.59717	-40.32564	-279.35458	97.948425	35.80458736419678
697	5105.3857	0.0	5105.3857	5105.3857	5106.815	44.168137	5167.2754	5033.5537	1000.0	1000.0	696999	275.8466	129.93144	405.20123	-34.76147	275.84488	129.93628	402.86356	-37.291973	-279.6501	98.936966	36.126813650131226
698	4594.8496	0.0	4594.8496	4594.8496	4827.316	929.41656	5171.524	2039.4119	933.0	939.5	697999	275.9656	129.81497	409.92618	-21.664686	275.96533	129.81804	402.2649	-22.43177	-279.6715	97.69235	35.43517708778381
699	5223.7275	0.0	5223.7275	5223.7275	4250.0327	1636.9442	5239.578	943.3672	1000.0	816.6	698999	275.9855	130.05006	402.87927	-28.406467	275.98608	130.0519	402.82104	-24.77622	-279.2338	98.42508	33.21576523780823
700	5217.179	0.0	5217.179	5217.179	3880.636	1505.068	5245.14	861.8354	999.0	744.6	699999	276.46973	129.89474	403.61835	-29.915638	276.47086	129.89998	402.74518	-38.532333	-280.51056	98.859474	31.645519733428955
701	5192.304	0.0	5192.304	5192.304	4694.2256	771.3244	5125.3423	2533.885	1000.0	921.5	700999	277.15915	129.58252	405.349	-28.6911	277.15695	129.58815	405.25186	-27.6898	-281.1595	98.74909	34.70013451576233
702	5128.413	0.0	5128.413	5128.413	3822.855	1122.5939	5061.149	2192.7449	1000.0	761.2	701999	276.7396	130.06007	404.75986	-36.60991	276.73975	130.06493	403.08105	-34.43224	-280.52826	100.655846	32.14606952667236
703	4749.5767	0.0	4749.5767	4749.5767	5097.8887	23.730797	5140.1685	5065.948	928.0	1000.0	702999	277.47098	129.81787	416.2909	-34.16038	277.46912	129.81696	405.61594	-26.809435	-281.61743	100.40516	36.619365215301514
704	5149.3687	0.0	5149.3687	5149.3687	2704.4927	1046.1909	5182.7827	1400.1548	1000.0	521.5	703999	277.13043	130.2119	411.13394	-34.959812	277.13263	130.21873	404.4848	-29.45958	-280.92075	99.75942	29.399866104125977
705	1891.9062	1613.4966	4172.0767	676.4942	5073.392	24.144684	5102.382	5034.81	362.66666	1000.0	704999	277.18057	130.00798	403.95486	-31.082592	277.1788	130.0102	403.97565	-28.194254	-280.72537	100.74322	36.72559213638306
706	2269.171	0.0	2269.171	2269.171	4633.0454	888.7062	5087.7573	2179.7715	431.0	922.6	705999	277.92007	129.71815	403.41147	-28.83469	277.923	129.71846	403.84268	-25.344193	-281.413	97.81208	35.8087272644043
707	5110.012	0.0	5110.012	5110.012	4089.186	1162.9939	5002.258	2001.8789	1000.0	822.3	706999	277.8952	130.0284	404.3583	-27.592113	277.89218	130.03142	403.50058	-24.5058	-281.7052	100.029915	34.19177317619324
708	5106.802	0.0	5106.802	5106.802	5065.936	21.32069	5114.1885	5033.5117	1000.0	1000.0	707999	278.89456	129.73819	405.88828	-23.065582	278.8943	129.74501	404.9721	-23.655926	-282.6077	97.663704	36.76596403121948
709	5017.5913	0.0	5017.5913	5017.5913	4829.271	500.53156	5027.8584	3328.8691	1000.0	967.7	708999	278.16483	130.10156	411.2541	-28.018242	278.1639	130.10544	405.38113	-29.473558	-281.8467	100.44097	36.393975257873535
710	5071.643	0.0	5071.643	5071.643	4777.28	693.5461	5088.276	2738.515	1000.0	945.6	709999	278.52103	130.06737	406.0378	-21.871204	278.52182	130.06941	403.93045	-23.142544	-282.74893	101.40378	35.80362582206726
711	5042.627	0.0	5042.627	5042.627	4350.336	1236.9199	4967.9263	923.94977	1000.0	886.7	710999	279.2163	129.98683	405.34448	-38.330605	279.2159	129.99004	409.78024	-31.008638	-283.28287	98.48286	35.379003047943115
712	3740.7927	1329.5334	5070.326	2411.2593	2710.2556	1781.6376	4983.406	620.09326	741.0	543.6	711999	279.4085	130.0409	405.89227	-27.889133	279.40945	130.04329	406.24606	-29.571217	-282.72186	97.9685	29.50726556777954
713	4207.4297	0.0	4207.4297	4207.4297	4707.0054	822.90533	5012.487	2238.7764	856.0	944.5	712999	279.35736	130.19241	408.09396	-22.440195	279.35785	130.19156	405.74002	-24.357727	-283.11575	98.00367	36.06867504119873
714	4205.751	0.0	4205.751	4205.751	3651.2102	1746.9312	5202.993	612.4439	857.0	705.7	713999	279.41577	130.09138	406.26117	-22.262714	279.41504	130.09602	406.09738	-23.303888	-283.02576	98.72023	31.83014464378357
715	4329.788	719.0802	5048.868	3610.7078	5067.9	28.29972	5115.816	5028.378	843.0	1000.0	714999	279.4884	130.22804	409.49536	-38.33165	279.48508	130.23282	407.5929	-22.506348	-283.01746	99.97072	37.28538537025452
716	5138.39	0.0	5138.39	5138.39	4502.3584	1061.5111	5097.5093	1932.14	1000.0	898.5	715999	279.87082	130.08711	404.93643	-23.070717	279.87354	130.0906	404.74133	-21.577793	-283.66956	99.68856	36.64737343788147
717	5130.5356	0.0	5130.5356	5130.5356	5043.5874	14.829641	5080.7188	5024.296	1000.0	1000.0	716999	280.053	130.32631	409.11368	-18.951319	280.05276	130.33043	405.78305	-29.419092	-283.20755	98.56411	38.6260130405426
718	5052.0586	0.0	5052.0586	5052.0586	2712.601	680.66223	3800.488	1836.4326	1000.0	563.1	717999	280.251	130.38043	406.92786	-22.650604	280.24982	130.38544	406.7176	-17.8007	-283.97174	97.20238	31.104403257369995
719	4988.3433	0.0	4988.3433	4988.3433	5036.8237	9.057182	5060.4907	5026.9175	1000.0	1000.0	718999	280.34537	130.39922	407.40482	-20.475868	280.3466	130.40097	405.3724	-22.079449	-283.81842	97.781624	37.65914702415466
720	5083.1123	0.0	5083.1123	5083.1123	4966.619	133.61705	5047.756	4569.7876	1000.0	991.3	719999	280.78577	130.46118	406.66504	-23.195354	280.78558	130.46246	406.34344	-21.93127	-284.4589	98.707016	37.414100646972656
721	5060.407	0.0	5060.407	5060.407	4587.1724	789.19965	5133.1855	2985.021	1000.0	897.1	720999	281.1666	130.47418	408.45892	-25.478596	281.16498	130.47844	406.52588	-22.677303	-284.93344	98.134026	35.22246170043945
722	5130.4697	0.0	5130.4697	5130.4697	5034.118	13.34757	5051.592	5009.402	1000.0	1000.0	721999	280.99118	130.76689	410.14154	-23.743763	280.99008	130.77332	406.52628	-26.100683	-284.59808	98.16765	37.41311001777649
723	5092.7446	0.0	5092.7446	5092.7446	5020.1626	18.48279	5036.864	4972.296	1000.0	1000.0	722999	281.8071	130.47612	410.66296	-30.244722	281.8075	130.47855	407.47543	-15.284834	-285.9028	99.564964	37.199573278427124
724	4961.902	0.0	4961.902	4961.902	776.6478	170.03146	1056.7803	510.16873	1000.0	147.4	723999	281.46393	130.76039	409.0074	-22.937721	281.462	130.7627	405.94476	-25.101852	-285.0618	102.28596	23.426696300506592
725	812.549	180.83635	1177.6295	565.53406	5052.258	22.597193	5093.1377	5010.628	152.14285	1000.0	724999	281.7208	130.98683	411.31363	-24.89719	281.72278	130.99084	407.30786	-33.22528	-285.78763	100.185356	37.317381858825684
726	5102.9526	0.0	5102.9526	5102.9526	3436.7676	1511.5299	4974.521	1199.5869	1000.0	690.5	725999	282.1213	130.90912	412.2355	-27.983156	282.1212	130.91405	408.3025	-27.795559	-285.61853	98.24176	32.464314460754395
727	5044.004	0.0	5044.004	5044.004	3959.1372	801.34155	4762.9355	2754.3079	1000.0	836.4	726999	282.25754	131.05931	409.6477	-30.335646	282.25626	131.0624	409.69968	-39.172295	-286.00583	98.33597	35.333428144454956
728	1681.8647	89.863525	1771.7283	1592.0012	4490.6055	1062.8479	4862.3696	1302.2742	359.0	927.9	727999	282.9271	130.85164	408.02948	-31.105743	282.9283	130.85007	408.82684	-20.223	-287.02594	98.223495	37.072192668914795
729	4869.33	0.0	4869.33	4869.33	3669.2456	1618.6971	5045.4575	922.2827	1000.0	746.2	728999	282.91492	130.89139	407.26144	-20.103344	282.91492	130.89958	411.67712	-32.764053	-286.85632	99.010445	33.12445783615112
730	3150.798	1798.5046	4949.3027	1352.2935	4148.003	1488.8175	5362.6313	1740.1744	637.5	780.6	729999	283.59543	130.63441	412.93103	-48.270294	283.59357	130.64037	412.04108	-18.520096	-287.1012	99.273285	32.35432028770447
731	5320.972	0.0	5320.972	5320.972	4997.081	21.623842	5041.601	4956.5464	1000.0	1000.0	730999	283.7121	130.59636	414.6404	-42.14673	283.71173	130.59888	410.2514	-18.853546	-287.3937	99.13574	36.460267305374146
732	5045.386	0.0	5045.386	5045.386	4622.124	1328.9961	5093.7837	635.4685	1000.0	912.0	731999	283.59436	130.74213	409.85352	-22.629837	283.595	130.74858	407.817	-17.84203	-287.09134	101.56763	35.44639348983765
733	5113.241	0.0	5113.241	5113.241	5026.1416	22.886404	5072.179	4995.495	1000.0	1000.0	732999	283.87088	130.82948	407.4264	-27.979753	283.86945	130.83302	408.3735	-30.935902	-287.37402	100.67036	36.22300601005554
734	5091.362	0.0	5091.362	5091.362	4228.3574	1457.1023	4973.935	973.7361	1000.0	853.0	733999	284.2147	131.00739	421.37854	-28.570618	284.2143	131.01012	411.618	-60.85213	-287.9062	99.52095	34.22393751144409
735	4998.7847	0.0	4998.7847	4998.7847	4592.1133	849.6255	5037.249	2289.8787	1000.0	913.4	734999	283.84695	131.34741	407.85352	-24.217283	283.8476	131.35764	408.04626	-38.619976	-287.3245	101.29625	36.09823703765869
736	3707.9634	0.0	3707.9634	3707.9634	3461.2253	1757.4642	4962.665	637.09235	727.0	706.2	735999	284.4092	131.2562	410.46213	-28.541046	284.40823	131.25804	408.40503	-29.465584	-287.41467	98.70571	33.339279890060425
737	4980.0054	0.0	4980.0054	4980.0054	4978.6216	19.614147	5004.932	4938.6772	1000.0	1000.0	736999	284.41193	131.37674	414.00412	-29.710161	284.41177	131.37453	409.31787	-24.810469	-288.30597	100.70149	38.971598625183105
738	4994.7285	0.0	4994.7285	4994.7285	3716.6868	1341.9807	4995.8057	1608.8888	1000.0	761.8	737999	284.41537	131.39651	411.9488	-30.405249	284.41702	131.40007	409.0104	-56.262714	-288.21478	98.864204	34.552902698516846
739	5002.0796	0.0	5002.0796	5002.0796	4510.9155	1378.5251	4987.118	375.54675	1000.0	907.0	738999	284.8095	131.38802	410.86047	-43.0413	284.8076	131.38849	409.22366	-58.808334	-288.6914	97.53416	36.91320538520813
740	4950.144	0.0	4950.144	4950.144	3477.5356	1855.8756	5009.263	606.79614	1000.0	702.8	739999	285.0409	131.35196	409.95715	-23.389198	285.04224	131.35646	410.7072	-41.932846	-288.40872	99.14098	33.07861876487732
741	2449.1953	165.09875	2614.294	2284.0964	4568.9434	1116.5554	4989.219	1220.7234	496.0	925.4	740999	285.1509	131.45773	408.60104	-34.164867	285.1497	131.46358	408.89212	-87.73407	-288.6595	99.129196	36.57985734939575
742	4999.338	0.0	4999.338	4999.338	4702.204	792.4856	4988.9424	2325.092	1000.0	947.8	741999	284.99713	131.39307	410.72098	-22.12701	284.99582	131.39792	407.81558	-18.75649	-288.59756	99.14033	36.383280754089355
743	5000.6978	0.0	5000.6978	5000.6978	4244.283	1212.924	4987.255	1256.2593	1000.0	856.9	742999	285.51324	131.2609	413.30463	-35.06567	285.51105	131.26784	411.12936	-41.69355	-288.8869	99.88131	33.98746109008789
744	5023.7393	0.0	5023.7393	5023.7393	4763.593	899.96796	5093.995	2064.1648	1000.0	939.7	743999	285.38364	131.52603	416.97107	-38.35728	285.38565	131.52757	409.01303	-51.9217	-289.1993	99.282326	35.253249645233154
745	5064.9688	0.0	5064.9688	5064.9688	4272.958	1154.8356	5147.175	1696.1439	1000.0	838.0	744999	285.88553	131.37158	408.55103	-39.819046	285.88528	131.3737	409.38913	-54.19554	-289.13937	98.052155	33.1331570148468
746	4877.1987	0.0	4877.1987	4877.1987	4275.3213	1333.8735	4907.386	598.62915	947.0	874.9	745999	285.4143	131.6549	416.61758	-28.794176	285.41287	131.65944	417.90546	-31.014702	-288.92026	99.07778	34.20830225944519
747	5052.6245	0.0	5052.6245	5052.6245	4903.582	14.68503	4924.398	4877.869	1000.0	1000.0	746999	285.64462	131.4483	410.5267	-34.00897	285.6434	131.44713	409.5835	-53.543816	-289.3735	99.231155	36.248270988464355
748	4951.5234	0.0	4951.5234	4951.5234	5006.2646	22.708311	5056.6704	4974.902	1000.0	1000.0	747999	285.6181	131.45976	408.5844	-52.206398	285.61902	131.46611	410.47574	-52.812737	-288.65918	101.181625	36.07283425331116
749	4963.04	0.0	4963.04	4963.04	4604.7036	1177.9907	5022.09	1071.0483	1000.0	919.1	748999	285.75723	131.46332	413.16986	-64.21664	285.7566	131.46231	409.697	-72.86574	-289.4385	99.04131	34.85222125053406
750	5051.107	0.0	5051.107	5051.107	4255.026	1571.3171	5066.535	696.74786	1000.0	844.8	749999	285.77963	131.67564	412.45334	-39.044224	285.7787	131.67836	408.5368	-50.398952	-289.87225	99.55825	33.619118213653564
751	5074.7764	0.0	5074.7764	5074.7764	4288.1562	1423.6709	5129.803	646.7462	1000.0	840.0	750999	286.12384	131.69153	416.37393	-41.057198	286.12524	131.69174	415.51422	-52.70108	-289.6072	100.87743	33.090683937072754
752	2121.489	1398.6263	3520.1155	722.8627	4859.28	875.62665	5244.8228	2339.226	402.5	928.0	751999	286.42844	131.55287	414.9895	-52.78458	286.4286	131.55766	413.3169	-68.3941	-290.0737	100.80536	33.891414165496826
753	5270.2583	0.0	5270.2583	5270.2583	5040.146	42.59705	5122.223	4975.329	1000.0	1000.0	752999	286.5701	131.47963	409.18527	-59.802536	286.5686	131.47987	409.40958	-72.322945	-290.20895	102.019905	35.98707962036133
754	5219.864	0.0	5219.864	5219.864	3916.4194	1564.304	5047.908	1280.8878	1000.0	781.6	753999	286.38815	131.714	411.6376	-67.0264	286.38913	131.71944	409.43765	-94.62784	-290.1671	99.26506	32.496378660202026
755	5090.885	0.0	5090.885	5090.885	4593.893	734.7515	4861.4644	2389.9487	1000.0	948.0	754999	286.5862	131.63129	411.85062	-82.37135	286.58817	131.62975	409.89404	-88.76565	-290.2165	102.01571	35.54875993728638
756	5014.7134	0.0	5014.7134	5014.7134	4581.288	1168.0432	4994.627	1077.3271	1000.0	920.4	755999	286.88715	131.51312	410.15344	-79.88891	286.8869	131.51434	413.09073	-91.53089	-290.86356	100.349304	34.94087243080139
757	4932.5674	0.0	4932.5674	4932.5674	4512.0547	853.8301	5066.648	2203.936	1000.0	907.4	756999	287.22888	131.30678	413.88556	-76.55718	287.2285	131.31345	410.17465	-119.637184	-290.68393	103.7862	34.344987869262695
758	5029.533	0.0	5029.533	5029.533	4904.621	21.327562	4939.8296	4871.1714	1000.0	1000.0	757999	287.52985	131.4813	411.09024	-95.41474	287.528	131.48483	415.8721	-118.68812	-290.96405	100.04869	36.09425973892212
759	5032.014	0.0	5032.014	5032.014	3493.8496	1549.5859	5079.072	929.10693	1000.0	693.0	758999	287.7283	131.37238	410.39157	-92.260124	287.7282	131.3797	412.5861	-125.20665	-291.39615	102.91795	31.26727032661438
760	4994.9717	0.0	4994.9717	4994.9717	4846.1475	473.53177	5031.057	3426.019	1000.0	968.2	759999	287.63284	131.33997	415.24527	-95.22287	287.63193	131.341	410.0055	-109.50787	-290.82697	102.81994	35.74766516685486
761	5051.7866	0.0	5051.7866	5051.7866	3033.3174	1326.271	4902.6704	1148.6835	1000.0	628.4	760999	288.19687	131.23798	411.83612	-71.43727	288.19653	131.23909	410.71457	-103.811676	-292.1132	102.76426	29.849711179733276
762	3379.9817	1606.386	4986.3677	1773.5956	4878.899	43.788494	4957.0103	4799.8213	680.0	1000.0	761999	287.91718	131.45589	412.14438	-81.825714	287.91824	131.4593	410.95627	-83.91771	-291.29416	101.75439	36.13073921203613
763	4991.226	0.0	4991.226	4991.226	3725.2612	1422.7507	4963.1074	1214.3206	1000.0	755.1	762999	288.32306	131.46678	413.21	-101.29437	288.32263	131.47408	410.7599	-110.955765	-292.10645	102.32485	32.43168783187866
764	4606.1323	0.0	4606.1323	4606.1323	4483.5034	1068.5618	5112.3584	2076.5354	940.0	882.6	763999	288.33575	131.46564	411.64383	-86.80394	288.33618	131.47023	410.24915	-110.45974	-291.38913	102.18838	34.00075840950012
765	5106.3413	0.0	5106.3413	5106.3413	4414.874	1382.8721	5072.1836	603.5729	1000.0	874.3	764999	288.42307	131.42036	410.9494	-76.40674	288.422	131.42589	415.9555	-131.77695	-291.63098	103.39088	34.2029070854187
766	5112.4116	0.0	5112.4116	5112.4116	2243.5515	1179.5133	4571.8623	815.76447	1000.0	457.6	765999	288.51447	131.47887	413.6545	-47.041496	288.51263	131.48299	409.67334	-49.369152	-292.25574	102.78347	27.39541745185852
767	2662.891	521.1267	3184.0178	2141.7644	3644.9226	2049.0786	5009.307	360.46655	536.5	730.7	766999	289.17587	131.15984	414.10492	-74.64883	289.1753	131.16515	410.34946	-92.95688	-292.981	101.49028	31.655981063842773
768	1360.2657	0.0	1360.2657	1360.2657	3980.9824	1340.1215	5019.6997	1486.0463	275.0	799.4	767999	288.32935	131.75127	413.81406	-61.87689	288.33118	131.7508	410.7002	-81.05963	-291.7534	102.66881	32.733014822006226
769	4304.832	688.37476	4993.2065	3616.457	5072.223	17.992075	5107.8003	5053.1865	859.0	1000.0	768999	288.6874	131.79903	410.23453	-85.36802	288.68527	131.80159	410.36023	-101.15518	-292.25534	100.98647	35.46413779258728
770	5129.0835	0.0	5129.0835	5129.0835	3427.9832	1514.9949	5175.4575	1168.208	1000.0	660.8	769999	289.33594	131.05324	411.24628	-83.742645	289.33875	131.05495	412.4366	-56.464207	-292.90668	102.190125	30.128177881240845
771	2474.108	1158.8977	3633.0056	1315.2103	4068.7632	1413.5885	5087.4346	669.76	478.5	806.7	770999	288.58792	131.54045	413.2207	-76.878525	288.5882	131.54536	410.99417	-100.00505	-292.1387	103.03394	32.790366649627686
772	5075.589	0.0	5075.589	5075.589	4840.4873	482.99777	5110.2505	3685.4192	1000.0	954.2	771999	289.41934	131.02127	411.2399	-81.44759	289.41644	131.02141	410.77405	-115.26186	-292.9913	101.95566	34.71098232269287
773	5103.818	0.0	5103.818	5103.818	3547.6667	1582.3412	5104.0303	1326.2427	1000.0	707.3	772999	289.54425	131.01062	410.23703	-82.0265	289.54446	131.01329	410.42657	-72.760704	-292.99188	104.0404	30.935912609100342
774	5078.0513	0.0	5078.0513	5078.0513	2420.1345	1794.243	4966.602	404.17877	1000.0	488.3	773999	289.64465	131.16501	414.16202	-85.054276	289.64594	131.16954	415.53378	-129.03929	-292.9793	102.792404	27.41620945930481
775	5026.1357	0.0	5026.1357	5026.1357	4651.8574	1291.3633	5097.436	777.9983	1000.0	914.5	774999	289.5779	131.1213	410.83777	-84.772194	289.57718	131.12396	410.77652	-91.92146	-293.61798	102.68089	34.591596603393555
776	5075.0806	0.0	5075.0806	5075.0806	1495.2585	781.04346	2958.5312	673.1144	1000.0	270.3	775999	289.78162	131.21732	412.19824	-75.224014	289.78107	131.2213	411.37003	-114.203896	-292.86356	103.25743	24.249626398086548
777	1868.9772	569.3314	2495.4614	1117.7333	4906.7812	16.320692	4933.681	4874.5166	351.33334	1000.0	776999	289.429	130.97073	410.94025	-97.69236	289.42657	130.97618	414.44748	-128.65244	-293.01025	101.41403	36.63827872276306
778	5036.999	0.0	5036.999	5036.999	5055.746	34.35455	5149.212	5013.365	1000.0	1000.0	777999	289.7523	131.02548	412.39624	-80.35949	289.75333	131.02798	411.41913	-88.19883	-293.706	101.28726	36.233299016952515
779	5069.9834	0.0	5069.9834	5069.9834	4977.4033	22.027542	5011.58	4942.139	1000.0	1000.0	778999	290.03397	131.1724	413.75183	-93.71816	290.0342	131.1756	412.5028	-122.42838	-293.61118	101.46903	36.41277480125427
780	5019.058	0.0	5019.058	5019.058	4934.096	14.842682	4971.2773	4914.224	1000.0	1000.0	779999	290.56238	131.09451	413.23447	-78.1299	290.5622	131.0971	412.3834	-84.88864	-293.9106	101.33393	36.308114767074585
781	5015.269	0.0	5015.269	5015.269	4440.5454	1306.1133	5140.9575	853.3902	1000.0	872.9	780999	290.91507	131.10057	412.1243	-71.68911	290.91348	131.10349	413.21515	-106.81824	-294.72476	101.63717	33.79353904724121
782	5114.731	0.0	5114.731	5114.731	3141.9143	1095.6807	4981.631	1556.4817	1000.0	642.8	781999	290.94113	131.0525	414.55435	-71.70245	290.94434	131.05782	411.84433	-107.60852	-294.4	103.762665	30.60007381439209
783	2168.6782	276.0807	2444.759	1892.5977	4706.456	617.49066	4943.8257	2854.7996	440.5	958.1	782999	290.48465	131.30257	429.22388	-112.976555	290.48285	131.30559	411.12186	-142.92235	-293.92603	102.083984	35.9137818813324
784	4962.2656	0.0	4962.2656	4962.2656	5065.6167	10.623557	5084.5396	5053.0225	1000.0	1000.0	783999	291.0368	131.27675	412.4593	-89.853806	291.03302	131.28085	411.22415	-124.83395	-294.24622	99.93566	36.17166996002197
785	5047.2173	0.0	5047.2173	5047.2173	5274.24	22.320194	5299.0225	5232.0454	1000.0	1000.0	784999	290.67023	131.21971	413.5906	-89.968315	290.67303	131.22476	410.7813	-113.522514	-294.15543	101.904594	35.7329683303833
786	5257.4307	0.0	5257.4307	5257.4307	4205.3315	1117.5913	4990.0044	1905.0695	1000.0	846.1	785999	290.7876	130.97655	413.73166	-71.35764	290.78714	130.97511	412.7739	-113.92333	-293.49786	102.34192	33.333611726760864
787	5104.808	0.0	5104.808	5104.808	4432.6196	1044.9241	4938.0796	1388.7611	1000.0	907.2	786999	290.83984	130.992	425.57013	-69.19278	290.8387	130.99507	416.5452	-93.21729	-293.55508	102.504074	34.5993754863739
788	5001.224	0.0	5001.224	5001.224	4544.6846	1237.0399	4986.7056	833.97723	1000.0	917.9	787999	290.45273	130.99878	412.24155	-46.18806	290.45322	130.99733	411.0685	-53.4936	-293.5083	103.499794	34.89752125740051
789	4997.952	0.0	4997.952	4997.952	5058.896	15.759923	5093.442	5040.2466	1000.0	1000.0	788999	291.77686	130.67725	413.6474	-56.47793	291.77744	130.68053	411.58807	-89.51489	-295.52335	103.21675	35.639535427093506
790	5073.4023	0.0	5073.4023	5073.4023	4415.6035	1041.3944	5118.8647	2466.8735	1000.0	870.1	789999	291.18307	130.97955	413.06467	-56.14124	291.18265	130.98499	410.90396	-49.81875	-295.03574	102.421875	33.71766138076782
791	3223.2998	230.12036	3453.4202	2993.1794	4884.1177	621.2288	5115.605	3021.8262	641.0	960.0	790999	291.38525	130.81328	414.1366	-57.3956	291.38684	130.81183	413.5597	-57.438934	-294.95856	101.34239	35.10153341293335
792	4751.455	0.0	4751.455	4751.455	3901.3765	1320.578	4939.457	1586.8578	933.0	793.1	791999	291.1292	130.80617	412.49182	-62.78422	291.12778	130.81007	412.20892	-92.26167	-294.30484	101.39623	32.7190260887146
793	4983.988	0.0	4983.988	4983.988	4262.6733	1174.921	5012.023	1862.5343	1000.0	853.6	792999	291.8774	130.67868	415.5287	-66.125786	291.87643	130.68288	414.3753	-85.194466	-295.36978	100.896	33.770573139190674
794	5018.802	0.0	5018.802	5018.802	4599.496	1196.7887	5060.411	1010.59143	1000.0	921.1	793999	292.3668	130.33734	414.20297	-60.911453	292.3646	130.3392	411.64456	-88.724075	-295.5408	100.395256	34.571272134780884
795	5047.4106	0.0	5047.4106	5047.4106	2452.2114	1198.015	5208.828	1324.2191	1000.0	473.0	794999	292.1078	130.36563	412.2883	-64.00062	292.1092	130.3705	417.1684	-51.50531	-295.25317	101.673515	27.255136251449585
796	2496.0122	127.513306	2623.5256	2368.499	2758.189	796.9411	3941.5508	1505.1605	472.0	575.1	795999	291.86768	130.4676	415.05478	-61.93169	291.86795	130.4733	412.2784	-88.91935	-295.10205	101.67136	29.086020708084106
797	2242.3096	1263.8856	3506.1953	978.424	2714.9285	1708.3422	4977.4043	619.6412	441.5	544.9	796999	292.31097	130.35146	413.97128	-64.59957	292.31204	130.35019	411.82272	-64.92463	-295.58038	100.94689	28.52486562728882
798	3063.0408	1915.819	4978.86	1147.2218	4894.7773	12.23326	4915.881	4875.369	616.0	1000.0	797999	292.35226	130.43863	414.34396	-67.10627	292.3511	130.4428	412.32776	-61.341774	-295.88336	99.51615	36.30065941810608
799	4923.227	0.0	4923.227	4923.227	4370.4814	1343.9071	5010.8296	697.6114	1000.0	876.3	798999	292.1895	130.54161	412.07483	-55.670856	292.18973	130.54343	413.66544	-98.563545	-295.20547	99.098564	34.116610050201416
800	5027.516	0.0	5027.516	5027.516	4228.4507	874.7373	4862.9526	2216.0747	1000.0	878.8	799999	292.86618	130.26633	419.43295	-66.62758	292.86505	130.26982	412.3317	-118.07201	-296.5792	99.06137	34.79439973831177
801	2111.2676	775.52545	2886.793	1335.7421	4219.5806	1153.7269	5028.8115	1634.5198	442.0	843.9	800999	292.95566	130.33002	413.01562	-52.82424	292.95605	130.33295	412.8024	-53.091335	-296.53394	98.15382	33.525829553604126
802	5010.754	0.0	5010.754	5010.754	2546.8586	1001.0588	4811.712	1302.1953	1000.0	530.0	801999	293.1183	130.11203	413.17453	-57.115757	293.1178	130.11487	412.77087	-87.02067	-296.23312	98.24369	28.37640380859375
803	2097.3896	0.0	2097.3896	2097.3896	4512.943	982.6086	5084.622	1758.6156	435.0	896.6	802999	293.0645	130.26476	412.8897	-89.69139	293.06595	130.26308	411.89648	-119.42235	-295.80276	99.6578	33.337422132492065
804	4022.052	0.0	4022.052	4022.052	4326.5967	1206.7437	5225.959	1861.8933	839.0	834.6	803999	293.34406	130.06975	413.50177	-91.14123	293.3438	130.07362	411.62625	-98.03349	-296.36996	102.28322	32.50475573539734
805	3384.9006	1686.3142	5071.215	1698.5865	5059.794	15.450628	5084.054	5039.5845	656.5	1000.0	804999	293.3098	130.00256	413.09982	-82.696976	293.30957	130.0046	413.1389	-114.29452	-296.87274	100.97677	35.88859796524048
806	5161.707	0.0	5161.707	5161.707	4323.5107	1169.048	4912.5664	963.7231	1000.0	888.5	805999	293.39313	130.21979	412.86972	-77.30079	293.3932	130.2234	413.75156	-66.50586	-296.571	100.12905	34.15217661857605
807	5079.746	0.0	5079.746	5079.746	4933.5947	67.69385	4987.5845	4736.3535	1000.0	996.4	806999	294.00623	130.17183	414.03522	-65.558754	294.00613	130.1743	412.95367	-51.177734	-297.49564	100.771484	36.19218850135803
808	3555.3152	0.0	3555.3152	3555.3152	5055.907	13.218236	5074.454	5036.952	709.0	1000.0	807999	293.86728	130.44484	412.49402	-63.21082	293.86395	130.44855	413.07965	-80.951195	-297.68015	100.784935	35.76523041725159
809	5046.0415	0.0	5046.0415	5046.0415	5024.882	29.781483	5077.2905	4974.386	1000.0	1000.0	808999	294.2994	130.54024	412.81927	-62.834473	294.2979	130.54199	414.39517	-117.57336	-297.1948	99.73309	36.07716155052185
