Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
757	467.3912	39.249546	552.94977	414.05725	450.0079	30.425896	486.66824	400.05197	90.72727	87.5	756999	168.80678	79.92983	298.37625	-9.406935	168.80614	79.930115	298.7525	-10.845749	-169.07693	7.596866	23.867863655090332
758	447.992	34.92386	518.99677	402.34616	446.50504	29.063553	485.2489	391.73605	86.36364	87.3	757999	169.08815	79.90637	299.67514	-15.131081	169.0883	79.9065	298.47076	-18.873629	-169.5378	7.569717	23.83289909362793
759	421.00815	27.206984	469.73822	379.8131	472.71548	45.90779	540.69147	398.1878	81.5	90.3	758999	169.1303	79.87966	297.80005	-11.290041	169.13077	79.879524	297.7596	-6.077706	-169.61696	7.4706564	23.965286016464233
760	466.06613	42.49559	524.9104	380.00848	454.36206	38.990067	536.1907	398.39807	89.583336	88.4	759999	169.23993	79.794136	299.92975	-14.675771	169.24103	79.794174	297.98807	-11.570695	-169.64731	7.6240106	23.96042776107788
761	468.12668	58.56847	563.90295	394.7522	463.39282	48.89457	582.94775	413.84207	90.818184	90.1	760999	168.9513	79.796776	298.54892	-16.991982	168.95119	79.79631	297.29355	-15.897603	-169.25238	7.4460087	23.97824192047119
762	474.53104	63.57303	587.46014	393.37012	463.85025	24.274696	502.01355	412.69434	91.36364	89.5	761999	168.87607	79.90594	298.45908	-16.69176	168.87685	79.90511	297.9176	-13.947179	-169.34158	7.692079	23.809988975524902
763	464.12317	60.15484	599.97266	395.01425	450.51544	43.834152	543.46954	397.69885	90.0	89.2	762999	169.16936	79.583885	298.2022	-16.949835	169.16853	79.58423	301.85495	-8.315296	-169.48085	7.5978856	23.75091814994812
764	450.85995	49.479992	535.30225	381.17697	445.215	23.673178	481.19272	410.4563	87.63636	87.5	763999	168.99637	79.70544	296.86142	-15.622255	168.9971	79.70545	297.0777	-9.291404	-169.40959	7.7023544	23.635623455047607
765	471.95114	33.72034	549.6989	415.99988	440.78775	20.193943	470.144	413.6474	91.90909	86.6	764999	169.31657	79.67815	297.8963	-12.600024	169.31699	79.67704	298.5779	-11.300081	-169.65187	7.8105745	23.726890325546265
766	473.55496	40.188526	553.2884	408.156	461.8688	57.608276	612.0308	414.37537	92.63636	90.8	765999	169.26573	79.61485	298.6841	-11.811129	169.26596	79.61437	299.3585	-8.602968	-169.79013	7.569731	23.85610580444336
767	463.85516	55.58647	562.58154	397.58264	441.80435	21.992817	484.24335	412.47726	90.7	85.7	766999	169.09042	79.71818	298.13623	-8.51535	169.09113	79.717255	298.07294	-6.7438803	-169.4976	7.4993963	23.716529369354248
768	477.86356	82.15186	641.45197	369.04764	451.81357	34.59415	519.92426	399.21982	92.818184	87.0	767999	168.99037	79.54986	298.74716	-5.7334285	168.99097	79.54963	304.9886	-10.958248	-169.11641	7.5609045	23.657317399978638
769	456.97116	36.116512	529.71857	400.6413	445.24478	39.68684	530.13	384.71072	88.916664	88.1	768999	169.51718	79.7526	296.95026	-11.272953	169.51749	79.752014	297.0159	-13.268417	-170.00865	7.395992	23.771464824676514
770	475.47427	62.7399	593.7662	405.23392	450.1691	44.066483	540.277	399.67804	93.5	89.6	769999	169.21298	79.689766	298.0777	-9.659889	169.2132	79.68997	297.21613	-9.122181	-169.62746	7.5403347	23.699511766433716
771	476.81857	80.482185	631.8821	392.7389	486.4398	48.10566	565.0852	415.67	93.0	94.5	770999	169.21489	79.77337	298.25742	-8.369455	169.21512	79.77244	298.08334	-7.801243	-169.72987	7.4587083	23.981316328048706
772	452.15848	50.92005	570.9651	382.47318	472.40973	36.875374	559.8942	426.07172	86.083336	92.9	771999	169.39767	79.81559	298.91037	-9.468671	169.39781	79.81589	298.78802	-9.437118	-169.85901	7.6049113	23.825371503829956
773	433.78268	23.145357	473.3195	387.5696	501.29507	48.738064	597.50116	425.14536	83.583336	97.1	772999	169.22115	79.83314	297.554	-15.713428	169.22192	79.83314	299.00125	-8.17626	-169.74478	7.5253067	23.74536108970642
774	460.72403	37.554283	531.25323	409.56485	468.3911	60.49555	630.24255	409.15363	91.63636	91.1	773999	169.39961	79.68563	298.1742	-12.360948	169.39966	79.68548	298.83572	-12.304665	-169.66122	7.512541	24.178253889083862
775	447.01758	41.05661	521.8631	400.53464	462.53458	32.385395	540.41284	408.92178	87.545456	90.8	774999	169.38708	79.76547	300.7226	-8.379473	169.38779	79.7655	297.54684	-9.282303	-169.67339	7.4572215	23.78250026702881
776	441.8175	25.95322	492.0584	402.42838	474.07065	48.667633	569.61786	414.12653	85.083336	92.1	775999	169.25688	79.83434	297.96594	-7.3271294	169.25703	79.83371	297.73627	-7.3518777	-169.76819	7.1220965	23.792343854904175
777	448.42102	46.06974	530.1406	385.8944	455.23065	29.627161	504.93427	402.66824	87.181816	89.4	776999	169.24385	80.0995	297.47784	-13.263799	169.24374	80.09932	303.4574	-10.443694	-169.56798	7.304233	23.426988124847412
778	441.6769	32.167408	496.84875	400.68726	478.2954	35.88197	573.7397	445.05542	85.166664	94.3	777999	169.28148	79.74667	298.0875	-12.64944	169.28171	79.74679	297.4251	-8.211067	-169.67126	7.389193	23.202335119247437
779	462.19382	37.29992	556.5416	419.50177	456.47723	36.589954	509.72382	418.06683	87.90909	88.4	778999	169.55986	79.882515	298.3011	-9.582573	169.56006	79.88215	300.33932	-13.3048115	-169.98894	7.5080824	23.433922052383423
780	476.34094	44.637756	554.0016	402.37906	452.80264	28.231087	521.39624	407.67383	93.181816	88.5	779999	169.43375	79.898	296.8209	-10.695951	169.43411	79.89769	297.7769	-8.8762	-169.68588	7.295797	23.332816123962402
781	449.44238	63.032204	559.1596	372.3416	455.3786	42.643593	563.59686	407.43976	88.5	88.1	780999	169.46045	79.92703	298.07697	-13.392306	169.46053	79.92745	297.54474	-8.196463	-170.12682	7.432332	23.389957666397095
782	449.6918	41.784664	522.7367	381.79123	455.11703	39.56307	546.0272	399.95038	87.72727	88.4	781999	169.46785	79.868195	298.89233	-9.087189	169.4682	79.86783	298.43948	-10.95702	-169.73804	7.3924212	23.59778928756714
783	461.80905	60.346966	603.4297	383.69284	452.91827	37.28103	543.913	402.3859	89.27273	87.5	782999	169.34883	79.91796	299.37997	-10.367954	169.34918	79.917854	297.21918	-10.252006	-169.67278	7.2961555	23.80689835548401
784	449.34268	38.724697	526.59607	385.0542	473.9423	36.139503	563.0913	423.192	87.333336	91.2	783999	169.6282	79.93334	297.24173	-15.089571	169.6284	79.932434	298.02612	-10.913848	-170.01825	7.4106717	23.478337049484253
785	458.59198	76.363495	675.2337	392.2011	460.17035	51.420784	565.6084	403.3312	88.72727	91.7	784999	169.65369	79.9014	297.8495	-7.5913944	169.6538	79.90238	298.14017	-12.481056	-169.9632	7.1668143	23.327643632888794
786	458.7947	28.433344	529.868	424.6299	439.2015	27.474253	494.70184	380.80127	87.90909	86.5	785999	169.78217	79.81651	297.27383	-11.258531	169.78198	79.81619	299.36673	-11.872382	-170.12296	7.555002	23.293354034423828
787	438.35144	30.072836	486.53732	387.35013	465.15762	41.391575	565.8936	428.17285	85.5	90.9	786999	169.76848	79.94571	298.2364	-12.481964	169.76866	79.94554	298.62885	-13.320076	-170.13068	7.1829724	23.248543977737427
788	451.22855	45.021896	541.9158	406.15012	501.6933	77.92862	701.0085	437.8237	87.63636	98.8	787999	169.59937	79.96817	298.41086	-15.554676	169.60017	79.96781	298.4598	-8.178434	-169.92644	7.222782	23.524431467056274
789	459.07443	53.461452	583.2024	387.31467	452.09756	22.209991	490.93628	423.45874	89.25	86.5	788999	169.70297	79.96249	299.26187	-15.025188	169.70229	79.96275	297.9925	-12.151144	-170.08827	7.6904736	23.451703786849976
790	442.75168	35.449986	515.5126	400.33594	495.12564	33.188217	574.2301	443.67383	86.27273	95.9	789999	169.5333	79.98282	298.2426	-12.536573	169.53363	79.98325	297.945	-11.14629	-169.76816	7.7233214	23.42296838760376
791	462.91797	47.651016	558.2313	413.35223	462.39297	50.886623	586.7206	398.84503	89.0	89.1	790999	169.61366	79.92411	298.9165	-13.781546	169.61366	79.92297	299.139	-11.702656	-169.72856	7.4050307	23.086137056350708
792	448.1752	41.262817	560.03906	380.4074	457.41534	38.862926	555.5349	407.5528	86.583336	89.4	791999	169.54483	80.098656	298.302	-9.259166	169.54584	80.0981	297.94766	-9.514887	-169.92412	7.427263	23.208983898162842
793	429.23776	25.61127	490.90253	393.5834	470.23038	61.846725	600.2212	409.52975	83.083336	92.4	792999	169.76057	79.97194	298.2667	-11.067644	169.76028	79.9726	298.26114	-8.312852	-170.32544	7.408845	23.505648136138916
794	444.63782	28.269985	507.02496	406.2592	455.03424	32.21415	524.79675	397.91882	85.916664	87.9	793999	169.72932	79.86406	300.22122	-11.338525	169.73026	79.86222	299.67523	-13.174096	-170.34198	7.338604	23.123987197875977
795	418.35397	26.518417	475.03442	375.56326	446.75937	23.770296	496.69528	422.76633	80.5	88.4	794999	169.4643	79.92788	299.63153	-8.183944	169.46368	79.92863	298.77576	-28.04357	-169.94652	7.3838243	23.436192750930786
796	475.49637	46.782997	585.4173	420.80493	454.3321	19.804522	487.1205	423.87827	92.0	88.0	795999	169.90799	79.85022	299.25568	-18.498386	169.90823	79.84989	299.784	-14.128523	-170.12762	7.4497013	23.279537439346313
797	505.31992	115.63016	777.25543	395.9416	455.10385	28.563965	511.25684	417.40125	98.5	88.2	796999	169.60962	79.9272	300.34637	-16.919613	169.60983	79.926956	298.90002	-14.858607	-169.79805	7.1913514	23.715139865875244
798	449.934	70.24196	655.6077	386.90576	438.7897	19.89093	476.49915	409.39258	86.90909	86.1	797999	169.82018	79.97436	300.44666	-14.693543	169.82019	79.975105	299.8545	-15.596253	-170.15077	7.087678	23.472119092941284
799	456.47363	38.512592	543.53424	407.1858	465.81104	61.648136	633.6497	397.83713	88.166664	90.7	798999	169.7656	80.040504	299.1662	-13.859547	169.76663	80.03963	299.6958	-7.7303567	-170.2297	7.3132205	23.430640935897827
800	464.0454	48.02252	560.3208	400.18555	437.9869	30.398903	513.64795	401.3007	91.09091	86.0	799999	170.32399	80.004234	300.1032	-28.304432	170.32388	80.00376	299.16147	-14.275956	-170.62521	7.0977325	23.795708417892456
801	455.21475	37.60034	510.09018	396.58395	476.45615	28.781704	535.8875	432.94757	88.36364	94.0	800999	170.17493	79.77961	299.28098	-11.139979	170.17506	79.77943	299.20236	-12.275053	-170.75194	7.2509193	23.309226751327515
802	468.5342	54.77275	577.2321	395.1219	454.58087	33.958492	527.7931	405.0434	92.545456	88.8	801999	169.6498	80.08926	300.45587	-19.958494	169.64993	80.0895	301.01785	-9.309443	-170.11342	7.3949337	23.314112663269043
803	461.02597	41.212944	533.5308	400.0122	474.22958	46.935684	590.655	412.99023	87.90909	92.4	802999	169.8308	79.96507	298.5079	-10.590847	169.83102	79.96458	298.72205	-11.560947	-170.498	7.397159	23.429556131362915
804	495.13947	42.22176	557.9119	431.34763	450.29688	37.992004	501.38898	373.3114	95.454544	87.0	803999	169.54898	80.05513	299.3953	-10.325771	169.54863	80.05557	299.1368	-11.342257	-170.1523	7.443304	23.13824462890625
805	455.06808	39.127636	526.4373	387.95618	461.1039	35.006252	534.5866	401.44968	88.27273	90.5	804999	169.85521	80.03746	299.10574	-14.044727	169.85551	80.03736	298.66525	-14.726473	-169.97432	7.224572	23.281491994857788
806	439.72815	33.121983	489.1814	385.5205	502.0294	51.51614	618.02136	425.46484	83.916664	97.8	805999	169.88521	80.09058	299.35995	-9.249826	169.88582	80.09022	299.20084	-11.32545	-170.1501	7.4631104	23.345003604888916
807	461.17	56.773876	598.3357	393.20386	464.94156	60.677704	597.90375	394.7596	89.09091	89.6	806999	169.76912	80.13731	299.05814	-9.836571	169.769	80.136444	299.46796	-12.540529	-170.0286	7.345586	23.530173301696777
808	441.8671	25.75581	485.40036	396.1055	448.61395	37.645878	516.0799	394.117	84.25	87.8	807999	169.58214	80.159164	299.2637	-17.745918	169.58229	80.15917	299.19644	-15.801887	-170.13028	7.1776543	23.249164581298828
809	463.78107	41.231472	528.5089	391.78836	478.5915	34.277428	536.0338	432.479	90.818184	93.5	808999	169.96373	80.17197	298.80927	-16.796204	169.96388	80.17212	299.1199	-16.936184	-170.18932	7.453807	23.22782301902771
810	471.42493	63.829765	656.16833	398.64966	465.1236	59.562508	638.26575	422.99326	91.181816	91.9	809999	169.94623	80.204315	298.87012	-19.17327	169.94614	80.20443	298.97437	-19.765848	-170.32541	7.082569	23.431798934936523
811	458.48367	38.67045	521.5064	406.7054	500.27863	78.39772	686.4196	430.39215	88.27273	97.7	810999	170.42924	80.174355	300.05865	-15.89213	170.4291	80.17385	299.1973	-18.94671	-170.67964	7.404621	23.51594638824463
812	454.42078	40.640118	538.5039	389.15805	451.47614	42.639038	554.47235	396.80914	88.916664	88.5	811999	170.29468	80.087006	298.75458	-16.105883	170.29523	80.08641	298.72693	-22.698778	-170.36612	7.339266	23.375176429748535
813	459.1725	52.76731	542.75916	374.6536	482.08466	51.555832	584.76636	395.2837	89.36364	94.0	812999	170.31464	80.20585	299.31223	-21.572468	170.315	80.20621	298.715	-17.438488	-170.56822	7.3926044	23.66236114501953
814	470.72025	39.83428	535.1388	399.03177	460.82733	34.4754	538.5805	416.65347	90.36364	88.8	813999	170.10767	80.35091	298.10947	-26.182737	170.10765	80.34969	299.23648	-14.965446	-170.56635	7.171121	24.3946750164032
815	469.96204	49.01112	557.3396	413.5696	459.77148	40.023083	557.963	414.82715	90.90909	90.0	814999	170.4325	80.04548	298.47107	-15.64308	170.43263	80.04659	298.20706	-13.691284	-170.98425	7.405522	23.98376774787903
816	439.85782	25.32021	499.86096	400.55325	465.39972	27.483088	512.3425	422.1989	84.166664	91.3	815999	170.38443	80.15559	299.68414	-19.111494	170.3846	80.15431	298.69662	-17.98022	-170.64276	7.1920037	24.326205492019653
817	454.44876	44.988476	539.25134	385.01318	471.26602	51.46314	586.896	415.1794	87.90909	93.1	816999	170.51448	80.16261	299.46823	-12.136002	170.51466	80.16322	299.4932	-8.790271	-170.95128	7.27157	24.23005509376526
818	458.20627	46.77491	554.7207	409.33063	473.23242	46.2331	562.137	413.25558	88.454544	92.4	817999	170.28694	80.33262	299.07025	-6.53508	170.28667	80.33256	299.1326	-10.599299	-170.5978	7.082852	24.484814405441284
819	440.75208	30.590347	495.58658	390.83554	443.76816	26.571817	489.9579	407.0447	85.333336	86.8	818999	170.21169	80.129295	301.21533	-6.9073925	170.21188	80.12902	300.0695	-7.0938025	-170.35179	7.2093124	24.17511773109436
820	445.43124	50.23166	524.2677	369.84744	467.67877	40.905964	562.845	406.60907	86.0	89.9	819999	170.37459	80.39273	300.7618	-7.4264555	170.3747	80.392654	299.63135	-15.037394	-171.01169	7.2437763	23.866018295288086
821	465.2427	44.811672	544.475	410.62814	463.91266	23.258722	504.33316	431.3092	90.545456	90.1	820999	170.52205	80.30006	300.6687	-5.727803	170.52245	80.29948	300.58908	-7.049178	-170.98923	7.1843176	24.03559708595276
822	447.7738	49.191635	522.64264	382.45187	443.08887	19.155355	474.00067	406.9953	85.818184	85.7	821999	170.41023	80.267494	300.74933	-11.004967	170.4107	80.26689	299.7509	-6.8996773	-170.66066	7.502423	23.979293823242188
823	449.67468	32.78772	510.07568	391.11453	471.38544	70.156	656.90826	408.89276	85.916664	92.4	822999	170.3808	80.25581	300.9603	-13.207492	170.38087	80.25583	300.63412	-11.881722	-170.77036	7.4425206	23.993817806243896
824	448.02377	59.23115	611.8771	387.36057	458.5392	26.930311	502.38867	416.6099	87.583336	88.7	823999	170.63957	80.27456	300.33804	-18.346815	170.63971	80.27397	300.62195	-8.073507	-171.4102	7.4295664	24.007648706436157
825	450.9921	57.562298	588.01587	389.3199	484.0804	31.97914	555.7332	422.89056	87.36364	95.9	824999	170.61002	80.24686	301.04114	-5.7885447	170.6103	80.2471	300.38843	-13.116486	-170.93803	7.1531444	24.822147607803345
826	437.96982	33.534313	495.8131	390.72623	463.35727	70.134346	663.2602	411.72403	83.75	89.9	825999	170.52202	80.25229	300.93304	-11.182595	170.52176	80.251625	301.96777	-7.301218	-170.78319	7.1833572	26.27199935913086
827	485.14993	46.24502	584.9034	390.07675	457.01514	48.467808	554.2935	390.57776	93.36364	89.4	826999	170.38338	80.3443	302.42142	-5.136533	170.38354	80.343956	301.35974	-9.324791	-170.74495	7.0436416	26.09578227996826
828	443.46524	41.70834	527.5209	388.7199	433.6297	16.672386	459.4623	399.4296	86.63636	84.5	827999	170.3887	80.35711	301.15063	-6.6745377	170.38966	80.35691	299.5538	-6.4672976	-170.83331	7.4402986	26.039482355117798
829	469.4159	42.118736	575.77075	405.47806	456.1167	41.89889	519.28424	379.60742	90.27273	89.9	828999	170.43079	80.30948	300.52866	-9.96953	170.43085	80.309395	299.8325	-12.94268	-170.57803	7.4376655	25.97551465034485
830	453.73666	30.37651	496.796	403.43732	475.7042	47.84373	567.91876	424.8051	88.666664	94.2	829999	170.37944	80.543816	300.24805	-27.1843	170.37924	80.54322	299.6887	-19.01819	-170.889	7.4540515	26.147379159927368
831	438.24142	40.23031	518.99835	395.57465	429.3626	20.553455	457.11334	386.42914	84.72727	83.5	830999	170.53365	80.316376	299.43768	-30.544868	170.53444	80.31529	299.50763	-23.682297	-170.86592	7.6976886	25.88436007499695
832	440.65878	62.177197	616.3311	390.19922	465.17572	26.269634	508.14502	418.6215	84.75	89.6	831999	170.40204	80.343575	301.00763	-15.231277	170.4023	80.34288	300.65756	-12.083491	-170.6833	7.62714	26.246530771255493
833	438.96536	53.904835	593.3613	396.7822	448.62177	39.79859	528.3779	399.7553	85.25	89.4	832999	170.50581	80.26314	300.24945	-25.59906	170.5054	80.26389	299.87228	-8.159292	-171.1313	7.3552504	25.191179990768433
834	473.66132	43.511856	544.8472	409.4526	457.05988	39.488083	554.3113	409.45163	92.27273	90.6	833999	170.4854	80.264114	300.0729	-11.386942	170.48607	80.26383	300.8985	-15.234365	-171.00334	7.051083	25.460155963897705
835	465.38498	53.392563	569.42365	379.84857	472.78964	37.91743	570.22675	431.9286	90.27273	92.1	834999	170.56694	80.346436	302.84097	-6.764902	170.56654	80.3466	300.6902	-11.571777	-171.40103	7.206792	25.696751832962036
836	448.88528	44.788143	527.18536	401.14752	481.4476	34.116493	537.41345	437.86267	87.09091	94.3	835999	170.66545	80.25295	300.24994	-11.260847	170.66606	80.2522	299.5525	-7.5773983	-170.84409	7.10862	25.40343952178955
837	466.537	32.87319	541.1944	414.73126	464.9148	47.64611	585.89996	398.29053	90.818184	90.9	836999	170.8719	80.42551	299.13068	-13.94148	170.87206	80.42553	299.8432	-6.2177534	-171.23804	7.1532345	25.309157848358154
838	443.23203	29.896832	500.2117	402.5616	471.53207	33.93366	529.6804	428.5046	86.0	92.3	837999	170.29903	80.41537	299.61554	-9.506932	170.29906	80.4145	301.43002	-18.742537	-170.768	7.063347	25.153154850006104
839	462.40198	38.246643	507.61365	386.10098	457.76886	41.055088	563.47327	401.6018	88.90909	88.6	838999	171.07646	80.22626	300.79672	-9.521042	171.07666	80.22599	301.36096	-9.189995	-171.67169	7.5430994	25.1865656375885
840	465.76465	45.427673	579.08386	405.63306	453.8998	34.362614	543.82556	401.6891	90.545456	89.6	839999	170.49866	80.38374	303.97345	-13.733789	170.49959	80.383316	300.566	-13.276018	-170.88666	7.1556582	24.91641592979431
841	457.9339	38.06385	522.7467	368.69595	458.02408	34.16178	545.2493	423.28302	90.181816	88.5	840999	170.8314	80.2567	300.70596	-9.363606	170.83138	80.25662	301.3135	-12.264448	-171.24692	7.1779475	23.923070430755615
842	439.28638	33.924923	490.449	376.2139	461.91153	35.252922	524.0581	406.61597	86.416664	89.3	841999	170.50357	80.51123	299.8673	-8.893246	170.50395	80.51133	300.89685	-7.6549807	-170.74547	7.6926546	24.26698923110962
843	455.04083	42.58725	525.76587	404.50653	451.40665	19.883253	485.75604	421.8236	88.181816	87.9	842999	170.48026	80.432686	299.78622	-11.842214	170.48065	80.43219	300.47443	-9.290919	-170.85149	7.4319444	24.88602328300476
844	450.23303	46.81655	540.24286	402.46936	444.15128	27.809988	486.32413	410.79178	86.666664	87.5	843999	170.52722	80.31029	300.6868	-8.31991	170.52696	80.31026	300.89343	-7.791456	-171.09546	7.2711678	24.812382459640503
845	467.39792	50.390854	564.6089	382.29495	508.47412	67.35184	662.4523	443.7453	90.90909	99.9	844999	170.69403	80.44709	300.58362	-12.892694	170.6938	80.44758	300.75378	-9.778336	-170.99617	7.306504	24.47881269454956
846	447.3124	35.16545	530.1097	397.29437	469.3807	42.42775	529.6108	372.51382	85.36364	91.6	845999	170.91028	80.3055	299.89948	-11.766527	170.9104	80.30515	300.05463	-12.470092	-171.45451	7.2470922	24.404162645339966
847	452.41943	54.84078	587.3611	363.61618	446.34488	22.651207	473.19635	403.1741	89.666664	87.4	846999	170.6428	80.49011	300.43066	-9.685197	170.64305	80.48975	301.47095	-17.775291	-170.9997	7.534843	24.221220016479492
848	479.8239	43.31962	539.30084	389.97876	452.75458	37.08031	542.26044	399.46872	92.9	89.7	847999	170.47156	80.4648	300.48352	-13.275655	170.47206	80.46491	300.09412	-12.718532	-170.92879	7.6146493	24.132336139678955
849	474.98636	57.347923	558.8309	367.54553	489.27545	52.918278	577.7258	400.03387	91.818184	95.0	848999	170.51216	80.2741	300.1875	-17.567516	170.51286	80.27301	299.99887	-26.184566	-170.78616	7.37368	24.30945611000061
850	419.07526	26.235392	489.95407	382.48657	455.26288	52.86023	564.23315	397.19055	80.92308	89.8	849999	170.7835	80.445946	301.04684	-17.664303	170.78322	80.44578	301.04526	-22.583874	-171.04387	7.47891	24.121092081069946
851	459.63626	32.900745	511.6009	409.73828	459.17145	42.453358	532.6118	373.54883	91.454544	90.4	850999	170.77026	80.38176	299.70984	-12.144254	170.7706	80.38171	300.77942	-6.6231937	-171.28462	7.392701	23.576688051223755
852	437.57336	36.87488	526.0399	393.5212	468.78607	29.818745	513.91406	421.82733	85.545456	91.8	851999	170.75601	80.4305	300.75906	-17.23874	170.75562	80.430916	300.12115	-10.703348	-171.0589	7.697793	23.614154815673828
853	475.85654	26.99442	513.52844	428.02188	460.15927	39.248417	544.02637	405.87955	91.818184	89.7	852999	170.66153	80.53438	300.0275	-20.90866	170.66153	80.53466	300.1998	-21.165964	-171.23886	7.620147	23.516040086746216
854	430.5225	32.41478	529.4948	401.12814	445.55048	30.14699	500.67606	403.36935	83.75	88.1	853999	170.65256	80.36189	300.08127	-16.163736	170.65327	80.36151	299.8219	-21.222416	-171.18488	7.237683	23.403354167938232
855	458.40347	18.684639	488.7858	435.40863	472.1609	49.544388	569.0382	383.37988	87.583336	91.7	854999	170.8501	80.45822	300.34598	-14.627576	170.8504	80.45742	300.00397	-10.563665	-171.29994	7.129914	23.460455894470215
856	448.1286	24.702044	493.1876	401.7141	477.16925	66.24449	622.97046	407.88016	86.818184	94.9	855999	170.40158	80.43802	303.26132	-14.842328	170.40161	80.43758	300.84494	-19.401402	-170.86594	7.248086	23.34471297264099
857	462.03925	38.78373	534.7252	400.18115	453.11407	34.82675	507.05188	402.1597	88.27273	87.0	856999	170.53464	80.391335	301.7519	-15.085502	170.53441	80.39101	300.97	-13.511414	-170.63496	7.2923403	23.25481677055359
858	448.1896	37.99013	540.13116	380.16458	451.5572	39.618214	506.1462	376.10364	86.333336	89.2	857999	170.79276	80.38049	301.08224	-19.15564	170.79327	80.38043	300.2995	-19.277266	-170.90857	7.344153	23.17774987220764
859	471.14786	60.69816	617.7223	389.60434	464.32486	40.64243	521.1211	406.80887	92.36364	92.1	858999	170.83818	80.61235	303.31836	-12.317965	170.83841	80.61159	309.10074	-11.1401825	-171.4994	7.253953	23.363879680633545
860	478.3582	57.736797	631.8424	412.70306	456.3006	35.08807	534.207	395.10904	92.72727	90.1	859999	171.039	80.428505	300.36023	-14.340471	171.03929	80.42761	301.7087	-13.092379	-171.57938	7.389413	23.27318787574768
861	461.07312	49.440266	543.6135	386.29642	498.5528	81.8074	703.0122	397.4992	89.36364	98.1	860999	170.62752	80.57015	301.15598	-14.281975	170.6271	80.570755	300.91925	-16.767939	-171.09337	7.4457035	23.349085807800293
862	438.95312	33.78102	498.45453	391.5732	457.1888	35.47679	543.7213	408.75342	83.916664	89.0	861999	170.78212	80.50036	300.72128	-12.293084	170.78265	80.50078	301.5621	-9.051466	-171.0814	7.178741	23.311087369918823
863	436.65027	27.396555	486.29065	401.7154	449.81772	22.54952	504.0108	416.59845	84.0	88.6	862999	170.62749	80.53472	301.06915	-17.974337	170.6277	80.53457	300.90677	-17.206705	-171.15985	7.215418	23.259180068969727
864	461.36658	41.43416	532.97656	390.38293	440.73233	30.230341	497.16953	398.4073	88.63636	86.9	863999	170.87039	80.52385	300.2075	-9.149559	170.8707	80.52337	300.04755	-10.498623	-171.08218	7.3248787	23.230258464813232
865	457.7835	41.654987	544.9959	398.92123	481.54117	43.003956	567.41516	412.9005	89.09091	93.6	864999	170.87723	80.51404	301.3052	-15.804614	170.87668	80.51426	301.45148	-20.768473	-171.37022	7.2643585	23.474778175354004
866	458.96075	39.3225	529.91254	395.24628	471.83276	44.720287	547.83234	394.2804	87.454544	91.2	865999	170.70596	80.31595	300.79675	-22.560476	170.70619	80.3161	299.93344	-15.182004	-171.13812	7.3038983	23.29298162460327
867	491.36838	54.285378	579.22797	420.57355	459.73633	34.01959	527.24445	406.73935	94.09091	89.8	866999	170.68568	80.353516	300.39673	-14.604784	170.68544	80.353424	302.12222	-12.995302	-171.0228	7.222985	23.74004030227661
868	473.47806	42.297062	558.9401	427.96634	466.0036	35.817673	529.2211	408.59952	91.63636	92.4	867999	170.77162	80.49494	299.54758	-15.582372	170.77238	80.494255	300.4943	-20.157333	-171.15694	7.4858575	23.770723581314087
869	433.2566	20.70268	466.15002	401.19315	473.56982	33.809025	533.1838	423.96375	82.25	91.4	868999	170.72159	80.342316	300.43307	-18.257627	170.72162	80.34208	301.4444	-8.037567	-171.17886	7.1706653	24.059499263763428
870	463.30798	28.32245	511.4616	425.7553	478.14868	59.917324	568.54486	387.78705	89.36364	92.6	869999	170.72562	80.536285	300.53458	-23.57418	170.72603	80.53577	300.64572	-31.827942	-170.91081	7.0863643	23.96287512779236
871	468.06738	72.98448	683.41284	399.34564	471.10004	44.7108	581.29443	421.27426	90.454544	91.0	870999	170.58304	80.36883	300.5978	-15.124073	170.58298	80.36862	301.67535	-19.73054	-170.95883	7.001032	23.759058475494385
872	446.91077	30.815151	517.65686	399.17883	458.7129	55.443123	559.14325	369.74274	86.666664	90.9	871999	170.68771	80.296455	302.32776	-8.045101	170.68776	80.296074	301.09744	-10.592402	-170.89397	7.1598954	23.63655424118042
873	464.55667	37.293587	505.3579	399.43283	474.4056	35.901546	529.3932	424.15253	88.818184	92.2	872999	170.67903	80.57183	301.5669	-8.186557	170.67978	80.57211	302.1403	-11.670239	-171.07712	7.1614237	23.861817121505737
874	439.7268	36.87892	524.51526	382.8498	468.81708	31.882595	529.59033	415.97656	84.333336	91.0	873999	170.74962	80.453545	301.2923	-17.338186	170.74982	80.45215	301.921	-12.985899	-171.3626	7.231038	23.773842334747314
875	461.04327	32.583237	515.329	411.67258	485.98477	36.44375	547.883	440.51917	88.63636	95.5	874999	170.73361	80.44743	301.51645	-19.164604	170.73392	80.44775	301.3906	-20.704338	-171.36072	7.399878	23.96074604988098
