Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
274	112.08198	16.77308	153.36414	91.92284	91.66873	1.7155865	96.77938	90.626785	22.613636	19.1	273999	55.666176	29.547068	164.59526	-12.089255	55.666073	29.546867	166.7731	-4.430925	-55.582966	29.930449	23.357862949371338
275	109.0013	16.372675	157.01762	91.566086	97.7449	18.169128	151.53233	85.65221	22.086956	20.2	274999	55.71644	29.550163	165.46754	-4.6429963	55.716206	29.55035	166.01445	-3.379497	-55.630898	30.320578	23.064945220947266
276	112.77132	22.38961	169.59663	86.84322	95.35167	5.3110538	102.065155	90.72656	22.75	19.8	275999	55.78153	29.602434	162.60007	-8.078775	55.781837	29.600985	160.68565	-7.89316	-55.692093	30.489662	22.999284505844116
277	112.68332	20.96444	161.97087	91.66068	91.67043	2.883676	96.68199	85.737656	22.75	19.1	276999	55.628536	29.57823	165.48135	-7.799304	55.628704	29.578884	168.40025	-2.5192342	-55.549873	30.249298	22.88105845451355
278	112.38672	18.730814	160.15434	91.947586	91.84625	4.342463	102.03974	85.82549	22.681818	19.1	277999	55.634888	29.594011	163.18556	-2.4227433	55.63472	29.594471	167.20969	-4.9701185	-55.586624	30.54802	22.73049807548523
279	113.57391	18.77064	162.52243	91.98392	97.723114	16.526531	146.3627	85.75475	22.95349	20.2	278999	55.71312	29.601107	170.91714	-4.2280807	55.713272	29.601156	164.79814	-3.8698542	-55.662422	30.6752	22.67884612083435
280	112.80501	18.637365	156.9915	86.78727	92.15666	3.264848	101.93021	90.7574	22.75	19.2	279999	55.78811	29.583725	164.2623	-5.504342	55.788162	29.582964	162.99095	-6.2126923	-55.710102	30.474556	22.77816605567932
281	108.34359	17.209265	160.0335	91.8427	91.713486	2.7865477	96.73927	86.20077	21.956522	19.1	280999	55.718784	29.539135	159.95644	-4.0592475	55.718597	29.538523	158.97063	-1.8577006	-55.56472	30.33281	22.690181493759155
282	112.56331	15.609273	153.1552	91.851875	93.31803	4.332759	102.1918	85.96555	22.727272	19.4	281999	55.772728	29.5613	169.67302	-2.5211673	55.773663	29.560114	172.3722	-2.5434108	-55.642403	30.210411	22.886558055877686
283	111.19748	18.271053	161.98993	91.95085	91.73308	3.81969	96.800766	85.72932	22.477272	19.1	282999	55.858753	29.570568	173.48668	-2.2517943	55.85858	29.569427	163.79701	-4.7931166	-55.71151	30.445469	23.061012029647827
284	116.233116	22.584368	180.25583	91.55414	92.7804	3.4254274	96.806435	85.6881	23.39535	19.3	283999	55.708584	29.57723	164.11739	-4.2681985	55.708157	29.577126	162.50813	-5.6472516	-55.669285	30.700197	22.91121220588684
285	113.4028	19.681948	152.70084	91.85317	93.35765	2.3660254	96.42425	91.28954	22.863636	19.4	284999	55.77685	29.633924	167.84981	-5.9162993	55.777462	29.633408	164.49213	-4.488669	-55.716133	30.39692	22.709397077560425
286	110.84804	18.359676	164.13795	91.91591	92.795456	3.430492	96.74895	86.08689	22.422222	19.3	285999	55.747932	29.634935	165.58904	-3.264068	55.747696	29.634552	168.49025	-2.8392553	-55.56043	30.235533	22.821417093276978
287	111.09687	15.84313	147.22557	92.07939	92.25981	2.3125975	96.93365	90.70757	22.454546	19.2	286999	55.729874	29.61602	164.84767	-9.498548	55.729748	29.61657	163.06577	-9.262329	-55.628517	30.074368	22.868873596191406
288	106.293274	15.700021	142.86472	91.842926	91.74365	2.9128387	96.67466	85.68627	21.565218	19.1	287999	55.699886	29.595863	174.92767	-3.1146178	55.700035	29.595728	168.48343	-6.7436914	-55.61128	30.51252	22.842081546783447
289	114.47961	19.612982	173.65845	91.35784	92.29584	3.1894906	96.77695	85.99051	23.09091	19.2	288999	55.744583	29.587753	166.82632	-6.2941713	55.744434	29.588017	171.16994	-11.482362	-55.74022	30.383545	22.861217498779297
290	111.133675	20.283573	174.79913	91.83946	91.188065	0.20012653	91.57035	90.909225	22.477272	19.0	289999	55.694866	29.571798	168.3466	-4.000765	55.695347	29.571236	167.80774	-6.524173	-55.62405	30.87536	22.928772687911987
291	112.29463	16.621344	147.76634	92.028824	92.31056	2.124999	96.5756	90.97519	22.681818	19.2	290999	55.85587	29.60798	169.58722	-15.720386	55.855957	29.607452	170.16853	-8.351076	-55.807835	30.689703	22.798070907592773
292	113.62698	21.235018	158.5532	91.92596	92.325035	3.1905375	96.87409	86.12953	22.90909	19.2	291999	55.662663	29.571476	170.72183	-6.5982056	55.662636	29.570215	168.5641	-7.7343493	-55.484905	30.710773	23.045594930648804
293	110.46655	17.149715	158.23787	92.03738	95.60962	3.2743454	102.024605	91.14689	22.363636	19.8	292999	55.648403	29.582087	167.39633	-4.181066	55.648476	29.582058	168.15637	-10.915364	-55.60098	30.251389	23.053661584854126
294	109.24563	18.934095	163.47682	91.97207	97.85845	14.856234	141.25864	86.03419	22.108696	20.2	293999	55.71206	29.55003	167.54958	-1.5877348	55.71173	29.550184	164.10207	-3.492951	-55.68911	30.376902	23.02099609375
295	112.65866	20.647411	202.22777	91.73352	92.803894	4.2604103	102.03364	85.954254	22.75	19.3	294999	55.553383	29.511614	169.34297	-4.672403	55.553276	29.512362	163.30911	-4.0282803	-55.58752	30.321749	23.03493332862854
296	111.7282	18.29007	168.36795	91.803925	93.23515	5.38628	106.85472	85.87833	22.568182	19.4	295999	55.674534	29.49841	169.76974	-3.8786354	55.674587	29.49779	169.73367	-7.8867574	-55.549805	30.455814	22.71799325942993
297	109.68902	19.204971	190.30396	92.062035	91.814514	5.0297832	102.19021	85.77482	22.222221	19.1	296999	55.689484	29.546986	170.96535	-2.9336755	55.68989	29.546755	168.98468	-6.7220173	-55.62333	30.031815	22.61313247680664
298	109.68287	17.048082	165.13745	91.753105	92.17202	3.2496407	96.71233	85.8234	22.177778	19.2	297999	55.722168	29.562128	166.22615	-1.875104	55.721935	29.561638	161.54521	-4.4529405	-55.61833	30.496422	22.896838188171387
299	110.28531	17.125116	148.42609	91.87259	92.785965	4.153281	101.80928	85.87634	22.288889	19.3	298999	55.73473	29.539652	165.6481	-4.77162	55.735146	29.539808	160.39684	-2.6353407	-55.671726	30.341877	23.504148483276367
300	109.090996	18.260098	161.06967	92.06212	92.79064	3.3749194	96.71892	85.948784	22.11111	19.3	299999	55.87872	29.562593	168.5412	-2.210445	55.878216	29.562145	159.71591	-4.731081	-55.836437	30.250683	23.20444393157959
301	109.67118	15.749621	142.34364	92.20885	95.96239	4.531451	102.17781	90.94228	22.2	19.9	300999	55.844414	29.591377	164.29424	-3.982268	55.844566	29.591476	165.66396	-2.1397514	-55.735405	30.71772	23.300564765930176
302	109.08257	18.731064	179.21198	91.844925	92.70926	4.8569727	101.893684	85.60744	22.108696	19.3	301999	55.808807	29.61048	164.00641	-2.7324526	55.80849	29.610945	162.16951	-7.308277	-55.696983	30.463577	23.185136795043945
303	112.94683	20.35941	162.88165	91.627014	92.31191	2.3119092	97.13833	90.93281	22.813953	19.2	302999	55.75238	29.553535	192.48744	-4.0167246	55.75246	29.552608	170.98076	-4.7786355	-55.70551	30.527145	23.319798469543457
304	111.05688	16.716032	169.16124	91.896706	91.62865	4.5240965	102.21855	85.757065	22.466667	19.1	303999	55.74742	29.581373	164.29536	-2.2814918	55.747616	29.580908	161.78914	-3.923372	-55.680523	30.459465	23.315876960754395
305	111.06538	18.345865	163.27103	91.89558	93.76466	5.5537314	107.57636	86.2055	22.422222	19.5	304999	55.697353	29.62329	168.30875	-1.5725913	55.69753	29.62254	169.28726	-7.254404	-55.642586	30.390379	23.253780841827393
306	112.18599	19.24576	157.99522	92.183075	92.68003	3.5374017	102.21951	90.82418	22.65909	19.3	305999	55.78437	29.55705	168.52899	-1.9594575	55.784756	29.555656	165.83904	-10.221948	-55.66536	30.619555	23.517431020736694
307	112.44426	19.108416	157.88506	91.8792	92.12489	5.814555	107.272995	85.48754	22.727272	19.2	306999	55.87913	29.663637	172.1214	-2.1927333	55.87933	29.664286	174.32411	-6.3747153	-55.745483	31.406574	23.19564723968506
308	111.95584	19.640875	167.34163	92.09099	94.383804	4.9977055	107.784096	91.10735	22.636364	19.6	307999	55.858616	29.656502	165.17049	-2.9948716	55.858555	29.656775	186.90985	-5.912967	-55.79478	31.073055	23.348376750946045
309	110.20345	17.967665	152.34416	92.17949	97.79583	16.427738	146.13687	85.954865	22.288889	20.2	308999	55.82304	29.599863	171.28961	-5.2073264	55.823296	29.598299	167.54861	-12.779432	-55.67929	30.968273	23.612135887145996
310	111.52476	19.272245	166.49884	91.8531	98.85263	19.498186	157.00568	90.95016	22.545454	20.4	309999	55.792515	29.635727	169.66023	-3.2432852	55.79261	29.635864	169.67668	-9.434956	-55.62982	29.960075	23.430755376815796
311	113.95789	18.669138	170.38803	91.989235	96.4703	5.406277	107.35521	90.78773	22.977272	20.0	310999	55.88855	29.608437	166.9945	-6.021677	55.888325	29.61006	164.21678	-3.6161826	-55.686157	30.75043	23.461097240447998
312	116.6853	21.314886	181.54076	91.607506	92.78897	2.4872165	96.862526	90.81843	23.428572	19.3	311999	55.790165	29.585093	171.7165	-3.9085689	55.790085	29.584051	171.88673	-6.249179	-55.736515	30.380663	23.366822481155396
313	109.52978	19.706549	163.4814	92.05239	94.37152	6.054592	102.06971	85.50573	22.177778	19.6	312999	55.79539	29.499218	165.69507	-1.9966352	55.79586	29.498451	170.34427	-7.5920434	-55.602146	30.103527	23.326216459274292
314	109.30864	19.563469	162.29335	91.74758	92.14821	2.1034992	96.37661	90.63847	22.152174	19.2	313999	55.83826	29.631296	160.97371	-1.7081631	55.83744	29.632414	158.69337	-2.2152705	-55.738743	30.874483	23.252551078796387
315	117.21824	18.888014	178.74956	92.012405	95.48249	5.449763	107.85924	90.91421	23.547619	19.8	314999	55.8392	29.632252	157.86002	-3.255941	55.839603	29.633202	171.59383	-2.9969447	-55.767666	31.168821	23.188947916030884
316	111.92435	17.967283	160.87823	91.82306	93.87052	5.6049705	107.54495	90.569435	22.613636	19.5	315999	55.76727	29.61787	162.56529	-2.7071319	55.766815	29.617756	161.28235	-0.91319597	-55.7323	30.45845	23.184975147247314
317	114.47546	19.001755	168.85498	92.225655	92.28936	3.2502518	96.80349	85.815865	23.09091	19.2	316999	55.742374	29.60765	161.60805	-6.57611	55.743256	29.605934	162.73602	-5.99131	-55.61521	30.379597	23.283857345581055
318	112.08332	19.944078	170.30847	91.977745	98.64839	17.640472	150.61249	90.923744	22.65909	20.4	317999	55.76304	29.54807	168.35742	-2.3970265	55.762787	29.547218	168.53801	-3.1661687	-55.67122	30.820137	23.27533459663391
319	107.969475	16.443262	168.69757	91.880264	93.837326	4.2625046	101.90623	86.0731	21.88889	19.5	318999	55.864506	29.588854	166.00766	-4.405428	55.864796	29.588207	165.29382	-4.1663704	-55.817204	30.63063	23.315688610076904
320	107.8804	14.735984	153.01004	91.93076	99.737625	17.406815	150.93604	91.00981	21.869566	20.6	319999	55.85626	29.566776	173.25934	-2.5327554	55.856106	29.568003	166.7972	-2.3388548	-55.724037	30.168785	23.40302586555481
321	115.40579	18.123703	158.67715	91.81718	100.53096	19.219765	157.65631	91.025246	23.232557	20.7	320999	55.876537	29.518618	166.62132	-3.1103907	55.876324	29.51779	161.26703	-3.1734304	-55.77701	30.521109	23.49925684928894
322	115.657234	18.851362	159.00375	91.77046	92.27026	3.2035043	96.674835	85.91024	23.27907	19.2	321999	55.736324	29.591108	165.15495	-5.538764	55.736588	29.590141	167.61095	-0.6932248	-55.596645	30.148968	23.08654260635376
323	110.85801	16.781332	170.02339	92.13144	93.92314	4.4160986	102.4546	86.06728	22.444445	19.5	322999	55.865795	29.60089	161.31876	-9.34454	55.865658	29.600464	162.46568	-3.3653133	-55.76238	30.816654	22.8148934841156
324	112.70779	18.963314	161.81024	92.35628	93.33592	4.268602	101.64699	85.81491	22.75	19.4	323999	55.9553	29.620071	167.29985	-4.620311	55.95533	29.619947	168.36072	-6.362732	-55.879135	30.97657	23.028130054473877
325	111.61575	19.073557	176.19821	91.64497	91.74013	2.893852	96.74797	85.96541	22.522728	19.1	324999	55.857983	29.60089	167.17241	-2.4697468	55.85775	29.60048	168.10605	-3.2000237	-55.67873	30.465206	23.11000657081604
326	111.90453	17.936745	152.2615	86.94251	91.17569	3.4056702	96.983925	85.95941	22.59091	19.0	325999	55.80166	29.579176	169.22029	-3.1771355	55.802	29.578762	172.31071	-2.3907132	-55.652515	30.42303	23.540687322616577
327	109.77662	16.726156	169.86565	92.03503	93.30079	2.6934607	96.80559	90.64755	22.244444	19.4	326999	55.85104	29.614552	177.38332	-3.1124544	55.851097	29.613817	175.35915	-3.301343	-55.73903	30.31603	23.59805917739868
328	109.09831	17.352776	152.70088	91.83789	92.74215	3.4139345	96.53185	85.61848	22.086956	19.3	327999	55.82923	29.576777	168.92915	-3.1906018	55.828426	29.577997	167.72368	-3.134665	-55.634884	30.405714	23.384987354278564
329	108.8192	16.866423	164.26477	91.9959	97.71621	16.294798	146.18541	90.84001	22.044445	20.2	328999	55.87979	29.60211	162.61188	-3.287437	55.880146	29.601475	169.91368	-2.7702103	-55.653343	30.859367	23.196279287338257
330	107.948586	17.93976	180.28864	87.382675	92.20619	2.1709034	96.62415	90.74902	21.869566	19.2	329999	55.800564	29.557146	171.2666	-2.4043841	55.800472	29.556702	173.38011	-5.128024	-55.66161	30.926815	23.26487159729004
331	114.22284	16.635113	154.52852	92.008545	94.87167	3.388707	101.45454	90.91629	23.023256	19.7	330999	55.880573	29.658882	167.34117	-3.0852594	55.881294	29.658533	169.41507	-4.4317274	-55.812294	30.477816	23.219480276107788
332	111.00208	14.896618	152.32043	92.14659	93.327255	2.672829	97.0367	90.82465	22.422222	19.4	331999	55.776688	29.558104	166.65686	-3.3230767	55.776146	29.558052	163.95595	-7.8408813	-55.61761	30.480478	23.202604055404663
333	115.566574	18.421501	171.2846	91.98055	90.06597	2.0471668	91.19971	85.96308	23.232557	18.8	332999	55.78685	29.553425	160.39	-6.7573786	55.787083	29.553328	161.19229	-3.7233791	-55.681873	30.969486	22.99194574356079
334	111.8085	19.72747	170.98735	92.08784	98.86476	14.417208	141.44437	91.007256	22.59091	20.4	333999	55.818626	29.58606	160.51308	-7.5599575	55.818607	29.584852	164.55186	-2.1392004	-55.751266	30.435173	22.969255208969116
335	106.25722	17.201982	167.4793	91.83503	100.47611	16.995998	150.91847	91.05394	21.586956	20.7	334999	55.739864	29.57092	170.71991	-5.7749143	55.740654	29.570553	164.9916	-4.438348	-55.62718	30.870102	23.23294448852539
336	113.564865	19.466326	160.92323	91.6747	90.61241	4.497179	96.73104	85.691505	22.886364	18.9	335999	55.77775	29.579067	173.06438	-6.946308	55.777924	29.577694	164.81496	-5.3492885	-55.751823	30.693348	23.195429801940918
337	111.8439	18.526764	163.37415	92.063545	94.77891	4.351973	102.3229	90.66807	22.613636	19.7	336999	55.89433	29.602102	162.60162	-5.298231	55.894024	29.602499	171.88548	-8.347807	-55.8318	31.197308	22.904119729995728
338	109.68264	16.828985	160.92114	91.80666	92.87341	4.1587043	96.85813	85.73744	22.2	19.3	337999	55.861553	29.545767	166.19672	-2.7925382	55.861156	29.546846	166.7018	-4.3268948	-55.569176	31.312382	22.982945203781128
339	109.94581	15.846435	153.60379	91.97133	92.7349	3.3855631	101.59213	90.71781	22.222221	19.3	338999	55.821537	29.527653	161.50372	-3.9007587	55.82147	29.526731	160.5856	-9.423561	-55.7253	30.670567	23.211560249328613
340	112.35849	19.241827	166.2087	91.66017	98.39024	16.393349	146.95992	90.86688	22.704546	20.3	339999	55.70749	29.497383	159.11218	-1.024963	55.707867	29.4975	157.25404	-4.9403763	-55.608624	30.692812	23.308408975601196
341	107.44494	16.470457	154.69661	91.76376	98.08524	15.905135	145.20308	90.74804	21.782608	20.3	340999	55.964363	29.540218	162.26698	-3.190634	55.9641	29.540966	182.48326	-2.1545198	-55.963608	30.6555	22.363404273986816
342	113.92618	19.138414	164.32764	91.771645	92.2037	2.247408	96.713394	90.63541	22.977272	19.2	341999	55.82223	29.502653	168.31847	-3.727808	55.821728	29.50277	163.41327	-4.3245497	-55.736	30.350086	22.712347507476807
343	112.022194	16.352991	153.34346	91.89255	94.29251	2.6406362	96.64828	90.85479	22.636364	19.6	342999	55.97463	29.606234	163.84897	-5.3371687	55.97522	29.605934	165.48294	-5.875646	-55.780136	30.74338	22.976855754852295
344	109.90309	18.798576	162.74786	91.6537	93.75833	3.548695	101.70328	90.906006	22.244444	19.5	343999	55.94792	29.671383	162.13165	-2.7426486	55.947647	29.670284	161.40782	-4.423536	-55.946014	31.02946	22.938351154327393
345	108.8362	13.836901	140.91948	91.83614	92.21789	4.090219	102.33388	85.85078	22.044445	19.2	344999	55.88436	29.60163	164.11003	-5.8612876	55.884396	29.602417	169.46538	-1.3851043	-55.669445	30.756767	22.986022233963013
346	110.02393	18.821447	163.2622	91.96508	93.27956	2.5964494	96.5669	90.938835	22.244444	19.4	345999	55.727135	29.616856	173.00179	-5.568801	55.727196	29.617285	177.8156	-4.23069	-55.580666	30.38348	23.250932693481445
347	108.658646	16.990108	152.95229	92.132835	93.43943	4.8441343	101.81312	85.87745	22.0	19.4	346999	55.86927	29.54877	172.05605	-5.5965195	55.868706	29.549942	178.94844	-5.453386	-55.606083	30.967531	23.693142652511597
348	112.210526	16.60988	152.86469	92.14311	95.00413	3.3037994	101.71395	91.163574	22.65909	19.7	347999	55.758415	29.54418	165.05045	-4.5198717	55.75864	29.542456	163.53775	-5.0920696	-55.746124	30.569847	23.533389568328857
349	112.66922	20.284163	170.84737	91.88955	92.619644	2.5703976	96.69187	90.742775	22.727272	19.3	348999	55.894024	29.626364	168.73552	-8.923342	55.894207	29.626642	168.2203	-4.137967	-55.73459	30.904917	23.737191200256348
350	107.37951	16.227385	153.09926	91.72307	94.262184	3.5543237	101.67079	90.706154	21.782608	19.6	349999	55.732883	29.647964	173.142	-5.010156	55.732567	29.647411	177.48924	-4.5847073	-55.728977	30.619335	23.537142038345337
351	113.00691	21.776985	165.46252	91.63054	98.83524	17.678661	150.83687	85.70818	22.795454	20.4	350999	55.786575	29.616085	169.98474	-2.8510451	55.78641	29.616236	172.68814	-5.1263633	-55.628204	29.943577	23.849405765533447
352	111.69546	21.31698	169.6402	91.84702	91.20119	2.4498494	96.79483	85.84935	22.59091	19.0	351999	55.72609	29.561161	178.1369	-2.9981809	55.725845	29.560633	167.53131	-9.417047	-55.671978	30.254534	23.601059198379517
353	108.56785	14.904793	152.31267	92.07871	92.24973	2.290987	96.832245	90.84365	22.0	19.2	352999	55.764168	29.554445	167.56209	-1.5577753	55.764446	29.555035	168.02824	-2.565584	-55.777977	30.358635	23.45484733581543
354	109.57096	20.023127	178.61589	91.780594	95.997055	5.1319175	102.175934	90.961426	22.2	19.9	353999	55.786087	29.49849	162.3404	-5.014236	55.785744	29.498892	159.76555	-5.486332	-55.74419	29.936804	23.62154769897461
355	113.31694	19.127415	156.72011	91.94512	95.99817	5.764941	108.0338	90.705666	22.863636	19.9	354999	55.722195	29.469843	168.229	-4.819972	55.72293	29.468784	164.59204	-5.325248	-55.53646	30.069902	23.43167734146118
356	113.26967	20.46764	154.72432	86.90316	96.682526	16.869774	146.35966	85.86915	22.860466	20.0	355999	55.651035	29.473755	165.97348	-6.1498795	55.65055	29.47529	166.96133	-7.524625	-55.42479	30.313055	23.813911199569702
357	110.50831	21.845428	181.41695	91.959785	96.06362	16.816628	146.30852	85.98898	22.347826	19.9	356999	55.89977	29.570868	166.57423	-3.2433443	55.89957	29.570333	166.04381	-2.697064	-55.81608	30.819899	23.866919994354248
358	109.02071	18.266998	162.86893	91.91299	93.839005	5.863403	106.81668	85.86	22.088888	19.5	357999	55.714542	29.57448	166.21768	-6.155637	55.714874	29.57438	163.90999	-5.2089305	-55.697273	30.91742	23.891048908233643
359	116.034134	19.986221	152.94072	91.76241	92.85145	4.790059	101.81751	85.946434	23.372093	19.3	358999	55.81573	29.610422	166.5063	-6.609046	55.8152	29.610996	165.38467	-2.6735442	-55.671017	30.515293	23.37088894844055
360	109.85311	18.29733	159.27463	91.55003	92.95372	4.331677	102.509575	85.68741	22.222221	19.3	359999	55.72909	29.652006	163.36412	-1.9274981	55.729103	29.65161	162.69536	-3.1670885	-55.683556	30.779335	24.095207691192627
361	109.905876	17.732332	158.58981	92.00158	93.9353	3.6704345	96.79603	85.637794	22.25	19.5	360999	55.685028	29.568579	163.41867	-1.6372743	55.684555	29.56933	162.57756	-7.625674	-55.511845	30.971594	24.176255702972412
362	115.19394	18.104967	152.86133	92.16193	92.770065	5.5247965	107.68709	85.79855	23.181818	19.3	361999	55.82316	29.576036	160.75157	-2.6813414	55.823727	29.5751	160.00151	-5.3299737	-55.712814	30.881079	23.616522789001465
363	111.035065	19.69569	168.60986	91.82625	93.276375	5.0102487	107.58321	90.9288	22.454546	19.4	362999	55.85893	29.629578	175.985	-6.782139	55.858803	29.629917	173.92984	-1.033752	-55.74193	31.079445	23.520675659179688
364	111.199684	17.666275	163.32289	91.7125	90.14125	3.1339588	96.40086	85.7203	22.466667	18.8	363999	55.783047	29.663994	168.04866	-3.2587914	55.782642	29.664532	170.70941	-7.0307045	-55.6911	31.027378	23.27606749534607
365	109.821106	18.999079	179.77757	91.76819	93.88765	2.6887572	96.8979	90.91455	22.244444	19.5	364999	55.88545	29.668432	160.37523	-4.298152	55.885468	29.66789	163.34515	-3.446128	-55.701233	31.096165	24.175998210906982
366	112.84054	19.160599	168.21498	91.93822	92.22648	2.2956853	96.86777	90.74435	22.767443	19.2	365999	55.79269	29.708372	165.6412	-3.3310323	55.792645	29.708483	165.27725	-5.2695203	-55.589725	30.931383	23.624993324279785
367	110.39368	19.112244	158.80814	91.98434	98.74405	16.03546	145.7209	91.0516	22.311111	20.4	366999	55.824818	29.662508	166.43645	-6.004463	55.825066	29.662188	166.89665	-5.221965	-55.78708	30.83368	23.642284154891968
368	116.87546	19.528044	154.05591	92.28322	92.19393	2.0224185	96.40166	90.928955	23.488373	19.2	367999	55.751186	29.610586	171.85818	-6.278	55.75106	29.610504	173.79044	-5.168577	-55.563408	30.872656	23.805005073547363
369	110.1405	17.92418	169.87427	91.940704	93.33647	4.302386	101.93572	86.0198	22.288889	19.4	368999	55.8443	29.6032	171.01584	-2.1574821	55.84417	29.602484	173.02731	-5.512508	-55.74266	30.75812	23.275898933410645
370	112.99355	21.625837	192.59967	91.75166	93.69539	2.7161198	96.87276	90.85329	22.818182	19.5	369999	55.775753	29.490662	161.74113	-5.46719	55.776043	29.489893	170.2062	-3.3598666	-55.448986	30.249996	23.49560546875
371	116.86583	20.325449	168.78787	91.88289	91.26799	3.379004	96.944534	85.86365	23.5	19.0	370999	55.823093	29.620173	162.19264	-1.8304002	55.823074	29.62074	162.21579	-5.760724	-55.85661	30.836985	23.252388954162598
372	107.98264	14.146939	141.3737	92.03288	92.782875	6.066671	107.89072	85.71878	21.869566	19.3	371999	55.81239	29.56353	156.3009	-3.8205016	55.811893	29.563509	160.74803	-4.283183	-55.71668	30.684988	23.255942344665527
373	111.61851	17.306183	153.10938	92.08743	91.69309	3.784603	102.05154	85.96018	22.522728	19.1	372999	55.830715	29.558376	165.23082	-3.0514832	55.831036	29.557604	160.5442	-7.9013443	-55.604233	30.882977	23.55176019668579
374	111.20364	18.611689	158.34077	91.56349	94.9535	5.4699144	107.587204	90.84367	22.466667	19.7	373999	55.831345	29.573542	169.98416	-6.421922	55.830906	29.57443	166.06482	-2.5897536	-55.69683	31.28126	23.43907856941223
375	109.076164	18.265522	167.01791	91.94432	100.99027	15.631901	145.34271	91.2369	22.11111	20.8	374999	55.77841	29.581692	161.5801	-3.8397985	55.778496	29.580778	172.76488	-4.6394076	-55.612656	31.066566	23.61293077468872
376	114.80439	22.512613	169.19786	91.55448	92.704506	2.4341576	96.5284	90.76894	23.11628	19.3	375999	55.831856	29.621914	164.90796	-3.219564	55.832172	29.622171	162.14421	-3.5694437	-55.61838	31.096094	23.81537175178528
377	114.16192	19.24972	152.84563	91.89323	97.64354	16.097677	145.49075	90.951836	23.022728	20.2	376999	55.8844	29.63017	171.84224	-13.712185	55.884125	29.629364	178.63852	-10.021849	-55.796703	30.780426	23.5170476436615
378	108.28063	15.60375	154.19101	91.931404	88.48385	2.7419636	91.45806	85.52561	21.933332	18.5	377999	55.731373	29.613068	162.8741	-17.59667	55.731346	29.612158	163.9184	-4.4548063	-55.631947	30.970768	23.182974100112915
379	114.526054	26.554995	217.77542	91.65465	95.43824	5.750045	107.352615	86.02287	23.068182	19.8	378999	55.944252	29.650316	170.32266	-5.3464775	55.94375	29.650711	175.4105	-4.1873198	-55.775578	31.09002	23.195173025131226
380	117.88516	23.218824	176.22311	91.76437	91.707184	3.9970253	102.59503	85.51742	23.690475	19.1	379999	55.860817	29.59929	163.8728	-6.69324	55.86078	29.59885	166.0546	-10.000183	-55.692623	29.923779	23.054808616638184
381	111.66749	16.470736	156.56758	92.23484	95.48955	5.7902403	107.17837	85.77157	22.545454	19.8	380999	55.850964	29.536394	161.42564	-4.342325	55.850834	29.536219	165.19316	-2.5546036	-55.79449	30.343224	23.440322160720825
382	110.95819	20.223438	159.7322	91.78843	92.22856	2.1863844	96.63879	90.93239	22.422222	19.2	381999	55.892754	29.564844	166.62	-6.0460196	55.893154	29.565468	171.4815	-2.589278	-55.684944	30.494907	23.509305477142334
383	115.08606	19.123169	179.54968	92.11043	98.835945	17.963411	150.71632	85.704605	23.186047	20.4	382999	55.660294	29.641129	166.43271	-3.5416164	55.660217	29.640987	164.03908	-8.34704	-55.512768	30.499258	24.082944869995117
384	111.78799	17.672728	159.28424	91.55824	98.26723	18.230486	151.63335	85.94244	22.613636	20.3	383999	55.88427	29.603426	160.14569	-6.2756815	55.883713	29.603588	164.43509	-3.5470324	-55.72839	31.145485	24.114411115646362
385	111.29178	16.173613	152.81262	92.03567	92.28741	3.2145174	96.68457	85.7626	22.48889	19.2	384999	55.918438	29.569733	165.7284	-4.099714	55.91839	29.569502	162.65942	-7.253621	-55.729	31.17227	23.755200386047363
386	112.42858	19.629705	165.67107	92.17763	89.666595	3.4457583	96.970375	85.91274	22.704546	18.7	385999	55.84411	29.644966	176.11612	-2.6596608	55.84389	29.64479	182.44173	-3.186172	-55.666622	30.478907	23.835664987564087
387	112.72635	19.148127	166.30374	91.7002	92.223785	4.679296	102.040276	85.700806	22.767443	19.2	386999	55.86361	29.679949	165.28171	-3.7513175	55.86384	29.678751	163.4462	-6.077466	-55.824654	31.147747	23.686241388320923
388	108.84801	15.948398	157.55078	91.98364	92.181015	5.247093	101.963326	85.53942	22.043478	19.2	387999	55.89311	29.622486	170.47618	-8.403983	55.89279	29.62329	174.00708	-5.384793	-55.789085	30.939894	23.458898544311523
389	111.03878	19.970425	172.55113	91.676765	93.31409	2.7701569	96.92275	90.84467	22.444445	19.4	388999	55.791214	29.642881	161.18652	-6.6521244	55.791656	29.642763	164.02515	-5.382677	-55.589447	31.036049	23.374850511550903
390	113.196526	16.349173	158.70126	92.003105	93.329216	2.6538966	96.80915	90.958435	22.83721	19.4	389999	55.82584	29.59489	164.3958	-4.3537464	55.82586	29.594925	157.52095	-4.682522	-55.64654	31.271536	25.65388822555542
391	113.124466	19.818457	166.54718	92.11049	93.44135	4.960778	107.39719	90.78912	22.84091	19.4	390999	55.820457	29.652678	166.33528	-5.152155	55.820305	29.653341	163.85416	-2.9886155	-55.711258	30.842894	25.953235864639282
